2025-09-19 11:08:51,562 - Trainer_Run_0 - INFO - Starting run 1
2025-09-19 11:08:51,562 - Trainer_Run_0 - INFO - Using device: cuda:0
2025-09-19 11:08:51,562 - Trainer_Run_0 - INFO - K neighbors for KNN: 5
2025-09-19 11:08:51,565 - Trainer_Run_0 - INFO - Loaded .mat file: ./data_preprocess/data/mammography.mat
2025-09-19 11:09:01,864 - Trainer_Run_0 - INFO - Epoch 195/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:01,909 - Trainer_Run_0 - INFO - Epoch 196/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:01,954 - Trainer_Run_0 - INFO - Epoch 197/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:01,999 - Trainer_Run_0 - INFO - Epoch 198/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:02,044 - Trainer_Run_0 - INFO - Epoch 199/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:02,088 - Trainer_Run_0 - INFO - Epoch 200/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:02,088 - Trainer_Run_0 - INFO - Storing training data for KNN computation...
2025-09-19 11:09:02,089 - Trainer_Run_0 - INFO - Storing training data for KNN computation...
2025-09-19 11:09:02,657 - Trainer_Run_0 - INFO - Validation AUC-ROC: 0.8894
2025-09-19 11:09:02,657 - Trainer_Run_0 - INFO - Validation AUC-PR: 0.3834
2025-09-19 11:09:02,657 - Trainer_Run_0 - INFO - Validation F1 Score: 0.3762
2025-09-19 11:09:02,658 - Trainer_Run_0 - INFO - Training completed. AUC-ROC: 0.8894 AUC-PR: 0.3834 at epoch 200
2025-09-19 11:09:02,658 - Trainer_Run_1 - INFO - Starting run 2
2025-09-19 11:09:02,658 - Trainer_Run_1 - INFO - Using device: cuda:0
2025-09-19 11:09:02,658 - Trainer_Run_1 - INFO - K neighbors for KNN: 5
2025-09-19 11:09:02,660 - Trainer_Run_1 - INFO - Loaded .mat file: ./data_preprocess/data/mammography.mat
2025-09-19 11:09:02,660 - Trainer_Run_1 - INFO - Dataset loaded - Inliers: 10923, Outliers: 260
2025-09-19 11:09:02,661 - Trainer_Run_1 - INFO - Train set: 5461 samples (all normal)
2025-09-19 11:09:02,661 - Trainer_Run_1 - INFO - Test set: 5722 samples (5462 normal, 260 anomalies)
2025-09-19 11:09:02,662 - Trainer_Run_1 - INFO - Data normalized using MinMaxScaler
2025-09-19 11:09:02,665 - Trainer_Run_1 - INFO - Starting training...
2025-09-19 11:09:02,712 - Trainer_Run_1 - INFO - Epoch 1/200 - Total Loss: 0.0937, Reconstruction Loss: 0.0937
2025-09-19 11:09:02,757 - Trainer_Run_1 - INFO - Epoch 2/200 - Total Loss: 0.0273, Reconstruction Loss: 0.0273
2025-09-19 11:09:02,801 - Trainer_Run_1 - INFO - Epoch 3/200 - Total Loss: 0.0202, Reconstruction Loss: 0.0202
2025-09-19 11:09:02,846 - Trainer_Run_1 - INFO - Epoch 4/200 - Total Loss: 0.0168, Reconstruction Loss: 0.0168
2025-09-19 11:09:02,891 - Trainer_Run_1 - INFO - Epoch 5/200 - Total Loss: 0.0150, Reconstruction Loss: 0.0150
2025-09-19 11:09:02,936 - Trainer_Run_1 - INFO - Epoch 6/200 - Total Loss: 0.0132, Reconstruction Loss: 0.0132
2025-09-19 11:09:02,981 - Trainer_Run_1 - INFO - Epoch 7/200 - Total Loss: 0.0121, Reconstruction Loss: 0.0121
2025-09-19 11:09:03,027 - Trainer_Run_1 - INFO - Epoch 8/200 - Total Loss: 0.0107, Reconstruction Loss: 0.0107
2025-09-19 11:09:03,074 - Trainer_Run_1 - INFO - Epoch 9/200 - Total Loss: 0.0098, Reconstruction Loss: 0.0098
2025-09-19 11:09:03,121 - Trainer_Run_1 - INFO - Epoch 10/200 - Total Loss: 0.0090, Reconstruction Loss: 0.0090
2025-09-19 11:09:03,167 - Trainer_Run_1 - INFO - Epoch 11/200 - Total Loss: 0.0083, Reconstruction Loss: 0.0083
2025-09-19 11:09:03,212 - Trainer_Run_1 - INFO - Epoch 12/200 - Total Loss: 0.0078, Reconstruction Loss: 0.0078
2025-09-19 11:09:03,258 - Trainer_Run_1 - INFO - Epoch 13/200 - Total Loss: 0.0069, Reconstruction Loss: 0.0069
2025-09-19 11:09:03,303 - Trainer_Run_1 - INFO - Epoch 14/200 - Total Loss: 0.0066, Reconstruction Loss: 0.0066
2025-09-19 11:09:03,349 - Trainer_Run_1 - INFO - Epoch 15/200 - Total Loss: 0.0063, Reconstruction Loss: 0.0063
2025-09-19 11:09:03,395 - Trainer_Run_1 - INFO - Epoch 16/200 - Total Loss: 0.0058, Reconstruction Loss: 0.0058
2025-09-19 11:09:03,440 - Trainer_Run_1 - INFO - Epoch 17/200 - Total Loss: 0.0054, Reconstruction Loss: 0.0054
2025-09-19 11:09:03,485 - Trainer_Run_1 - INFO - Epoch 18/200 - Total Loss: 0.0051, Reconstruction Loss: 0.0051
2025-09-19 11:09:03,621 - Trainer_Run_1 - INFO - Epoch 19/200 - Total Loss: 0.0049, Reconstruction Loss: 0.0049
2025-09-19 11:09:03,667 - Trainer_Run_1 - INFO - Epoch 20/200 - Total Loss: 0.0044, Reconstruction Loss: 0.0044
2025-09-19 11:09:03,712 - Trainer_Run_1 - INFO - Epoch 21/200 - Total Loss: 0.0043, Reconstruction Loss: 0.0043
2025-09-19 11:09:03,758 - Trainer_Run_1 - INFO - Epoch 22/200 - Total Loss: 0.0039, Reconstruction Loss: 0.0039
2025-09-19 11:09:03,803 - Trainer_Run_1 - INFO - Epoch 23/200 - Total Loss: 0.0037, Reconstruction Loss: 0.0037
2025-09-19 11:09:03,849 - Trainer_Run_1 - INFO - Epoch 24/200 - Total Loss: 0.0036, Reconstruction Loss: 0.0036
2025-09-19 11:09:03,894 - Trainer_Run_1 - INFO - Epoch 25/200 - Total Loss: 0.0034, Reconstruction Loss: 0.0034
2025-09-19 11:09:03,940 - Trainer_Run_1 - INFO - Epoch 26/200 - Total Loss: 0.0033, Reconstruction Loss: 0.0033
2025-09-19 11:09:03,985 - Trainer_Run_1 - INFO - Epoch 27/200 - Total Loss: 0.0032, Reconstruction Loss: 0.0032
2025-09-19 11:09:04,031 - Trainer_Run_1 - INFO - Epoch 28/200 - Total Loss: 0.0030, Reconstruction Loss: 0.0030
2025-09-19 11:09:04,076 - Trainer_Run_1 - INFO - Epoch 29/200 - Total Loss: 0.0029, Reconstruction Loss: 0.0029
2025-09-19 11:09:04,124 - Trainer_Run_1 - INFO - Epoch 30/200 - Total Loss: 0.0027, Reconstruction Loss: 0.0027
2025-09-19 11:09:04,169 - Trainer_Run_1 - INFO - Epoch 31/200 - Total Loss: 0.0026, Reconstruction Loss: 0.0026
2025-09-19 11:09:04,215 - Trainer_Run_1 - INFO - Epoch 32/200 - Total Loss: 0.0025, Reconstruction Loss: 0.0025
2025-09-19 11:09:04,260 - Trainer_Run_1 - INFO - Epoch 33/200 - Total Loss: 0.0024, Reconstruction Loss: 0.0024
2025-09-19 11:09:04,306 - Trainer_Run_1 - INFO - Epoch 34/200 - Total Loss: 0.0024, Reconstruction Loss: 0.0024
2025-09-19 11:09:04,351 - Trainer_Run_1 - INFO - Epoch 35/200 - Total Loss: 0.0023, Reconstruction Loss: 0.0023
2025-09-19 11:09:04,397 - Trainer_Run_1 - INFO - Epoch 36/200 - Total Loss: 0.0021, Reconstruction Loss: 0.0021
2025-09-19 11:09:04,442 - Trainer_Run_1 - INFO - Epoch 37/200 - Total Loss: 0.0022, Reconstruction Loss: 0.0022
2025-09-19 11:09:04,487 - Trainer_Run_1 - INFO - Epoch 38/200 - Total Loss: 0.0021, Reconstruction Loss: 0.0021
2025-09-19 11:09:04,532 - Trainer_Run_1 - INFO - Epoch 39/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:09:04,577 - Trainer_Run_1 - INFO - Epoch 40/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:09:04,622 - Trainer_Run_1 - INFO - Epoch 41/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:09:04,667 - Trainer_Run_1 - INFO - Epoch 42/200 - Total Loss: 0.0019, Reconstruction Loss: 0.0019
2025-09-19 11:09:04,712 - Trainer_Run_1 - INFO - Epoch 43/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:09:04,757 - Trainer_Run_1 - INFO - Epoch 44/200 - Total Loss: 0.0018, Reconstruction Loss: 0.0018
2025-09-19 11:09:04,802 - Trainer_Run_1 - INFO - Epoch 45/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:09:04,847 - Trainer_Run_1 - INFO - Epoch 46/200 - Total Loss: 0.0017, Reconstruction Loss: 0.0017
2025-09-19 11:09:04,893 - Trainer_Run_1 - INFO - Epoch 47/200 - Total Loss: 0.0016, Reconstruction Loss: 0.0016
2025-09-19 11:09:04,938 - Trainer_Run_1 - INFO - Epoch 48/200 - Total Loss: 0.0016, Reconstruction Loss: 0.0016
2025-09-19 11:09:04,984 - Trainer_Run_1 - INFO - Epoch 49/200 - Total Loss: 0.0016, Reconstruction Loss: 0.0016
2025-09-19 11:09:05,029 - Trainer_Run_1 - INFO - Epoch 50/200 - Total Loss: 0.0016, Reconstruction Loss: 0.0016
2025-09-19 11:09:05,074 - Trainer_Run_1 - INFO - Epoch 51/200 - Total Loss: 0.0014, Reconstruction Loss: 0.0014
2025-09-19 11:09:05,119 - Trainer_Run_1 - INFO - Epoch 52/200 - Total Loss: 0.0014, Reconstruction Loss: 0.0014
2025-09-19 11:09:05,164 - Trainer_Run_1 - INFO - Epoch 53/200 - Total Loss: 0.0014, Reconstruction Loss: 0.0014
2025-09-19 11:09:05,210 - Trainer_Run_1 - INFO - Epoch 54/200 - Total Loss: 0.0014, Reconstruction Loss: 0.0014
2025-09-19 11:09:05,255 - Trainer_Run_1 - INFO - Epoch 55/200 - Total Loss: 0.0013, Reconstruction Loss: 0.0013
2025-09-19 11:09:05,300 - Trainer_Run_1 - INFO - Epoch 56/200 - Total Loss: 0.0014, Reconstruction Loss: 0.0014
2025-09-19 11:09:05,345 - Trainer_Run_1 - INFO - Epoch 57/200 - Total Loss: 0.0014, Reconstruction Loss: 0.0014
2025-09-19 11:09:05,475 - Trainer_Run_1 - INFO - Epoch 58/200 - Total Loss: 0.0013, Reconstruction Loss: 0.0013
2025-09-19 11:09:05,521 - Trainer_Run_1 - INFO - Epoch 59/200 - Total Loss: 0.0012, Reconstruction Loss: 0.0012
2025-09-19 11:09:05,566 - Trainer_Run_1 - INFO - Epoch 60/200 - Total Loss: 0.0013, Reconstruction Loss: 0.0013
2025-09-19 11:09:05,611 - Trainer_Run_1 - INFO - Epoch 61/200 - Total Loss: 0.0012, Reconstruction Loss: 0.0012
2025-09-19 11:09:05,657 - Trainer_Run_1 - INFO - Epoch 62/200 - Total Loss: 0.0011, Reconstruction Loss: 0.0011
2025-09-19 11:09:05,705 - Trainer_Run_1 - INFO - Epoch 63/200 - Total Loss: 0.0012, Reconstruction Loss: 0.0012
2025-09-19 11:09:05,750 - Trainer_Run_1 - INFO - Epoch 64/200 - Total Loss: 0.0012, Reconstruction Loss: 0.0012
2025-09-19 11:09:05,795 - Trainer_Run_1 - INFO - Epoch 65/200 - Total Loss: 0.0012, Reconstruction Loss: 0.0012
2025-09-19 11:09:05,841 - Trainer_Run_1 - INFO - Epoch 66/200 - Total Loss: 0.0011, Reconstruction Loss: 0.0011
2025-09-19 11:09:05,886 - Trainer_Run_1 - INFO - Epoch 67/200 - Total Loss: 0.0011, Reconstruction Loss: 0.0011
2025-09-19 11:09:05,932 - Trainer_Run_1 - INFO - Epoch 68/200 - Total Loss: 0.0011, Reconstruction Loss: 0.0011
2025-09-19 11:09:05,977 - Trainer_Run_1 - INFO - Epoch 69/200 - Total Loss: 0.0011, Reconstruction Loss: 0.0011
2025-09-19 11:09:06,022 - Trainer_Run_1 - INFO - Epoch 70/200 - Total Loss: 0.0011, Reconstruction Loss: 0.0011
2025-09-19 11:09:06,067 - Trainer_Run_1 - INFO - Epoch 71/200 - Total Loss: 0.0011, Reconstruction Loss: 0.0011
2025-09-19 11:09:06,113 - Trainer_Run_1 - INFO - Epoch 72/200 - Total Loss: 0.0011, Reconstruction Loss: 0.0011
2025-09-19 11:09:06,158 - Trainer_Run_1 - INFO - Epoch 73/200 - Total Loss: 0.0011, Reconstruction Loss: 0.0011
2025-09-19 11:09:06,203 - Trainer_Run_1 - INFO - Epoch 74/200 - Total Loss: 0.0010, Reconstruction Loss: 0.0010
2025-09-19 11:09:06,249 - Trainer_Run_1 - INFO - Epoch 75/200 - Total Loss: 0.0010, Reconstruction Loss: 0.0010
2025-09-19 11:09:06,294 - Trainer_Run_1 - INFO - Epoch 76/200 - Total Loss: 0.0010, Reconstruction Loss: 0.0010
2025-09-19 11:09:06,339 - Trainer_Run_1 - INFO - Epoch 77/200 - Total Loss: 0.0011, Reconstruction Loss: 0.0011
2025-09-19 11:09:06,384 - Trainer_Run_1 - INFO - Epoch 78/200 - Total Loss: 0.0010, Reconstruction Loss: 0.0010
2025-09-19 11:09:06,429 - Trainer_Run_1 - INFO - Epoch 79/200 - Total Loss: 0.0010, Reconstruction Loss: 0.0010
2025-09-19 11:09:06,475 - Trainer_Run_1 - INFO - Epoch 80/200 - Total Loss: 0.0010, Reconstruction Loss: 0.0010
2025-09-19 11:09:06,523 - Trainer_Run_1 - INFO - Epoch 81/200 - Total Loss: 0.0010, Reconstruction Loss: 0.0010
2025-09-19 11:09:06,568 - Trainer_Run_1 - INFO - Epoch 82/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:06,614 - Trainer_Run_1 - INFO - Epoch 83/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:06,659 - Trainer_Run_1 - INFO - Epoch 84/200 - Total Loss: 0.0010, Reconstruction Loss: 0.0010
2025-09-19 11:09:06,704 - Trainer_Run_1 - INFO - Epoch 85/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:06,749 - Trainer_Run_1 - INFO - Epoch 86/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:06,794 - Trainer_Run_1 - INFO - Epoch 87/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:06,839 - Trainer_Run_1 - INFO - Epoch 88/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:06,884 - Trainer_Run_1 - INFO - Epoch 89/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:06,929 - Trainer_Run_1 - INFO - Epoch 90/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:06,975 - Trainer_Run_1 - INFO - Epoch 91/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:07,020 - Trainer_Run_1 - INFO - Epoch 92/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:07,065 - Trainer_Run_1 - INFO - Epoch 93/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:07,111 - Trainer_Run_1 - INFO - Epoch 94/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:07,156 - Trainer_Run_1 - INFO - Epoch 95/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:07,201 - Trainer_Run_1 - INFO - Epoch 96/200 - Total Loss: 0.0010, Reconstruction Loss: 0.0010
2025-09-19 11:09:07,246 - Trainer_Run_1 - INFO - Epoch 97/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:07,377 - Trainer_Run_1 - INFO - Epoch 98/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:07,424 - Trainer_Run_1 - INFO - Epoch 99/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:07,469 - Trainer_Run_1 - INFO - Epoch 100/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:07,514 - Trainer_Run_1 - INFO - Epoch 101/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:07,560 - Trainer_Run_1 - INFO - Epoch 102/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:07,605 - Trainer_Run_1 - INFO - Epoch 103/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:07,650 - Trainer_Run_1 - INFO - Epoch 104/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:07,695 - Trainer_Run_1 - INFO - Epoch 105/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:07,740 - Trainer_Run_1 - INFO - Epoch 106/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:07,786 - Trainer_Run_1 - INFO - Epoch 107/200 - Total Loss: 0.0009, Reconstruction Loss: 0.0009
2025-09-19 11:09:07,831 - Trainer_Run_1 - INFO - Epoch 108/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:07,876 - Trainer_Run_1 - INFO - Epoch 109/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:07,922 - Trainer_Run_1 - INFO - Epoch 110/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:07,967 - Trainer_Run_1 - INFO - Epoch 111/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:08,012 - Trainer_Run_1 - INFO - Epoch 112/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:08,057 - Trainer_Run_1 - INFO - Epoch 113/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:08,105 - Trainer_Run_1 - INFO - Epoch 114/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:08,150 - Trainer_Run_1 - INFO - Epoch 115/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:08,195 - Trainer_Run_1 - INFO - Epoch 116/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:08,240 - Trainer_Run_1 - INFO - Epoch 117/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:08,286 - Trainer_Run_1 - INFO - Epoch 118/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:08,331 - Trainer_Run_1 - INFO - Epoch 119/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:08,377 - Trainer_Run_1 - INFO - Epoch 120/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:08,422 - Trainer_Run_1 - INFO - Epoch 121/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:08,467 - Trainer_Run_1 - INFO - Epoch 122/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:08,512 - Trainer_Run_1 - INFO - Epoch 123/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:08,558 - Trainer_Run_1 - INFO - Epoch 124/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:08,603 - Trainer_Run_1 - INFO - Epoch 125/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:08,648 - Trainer_Run_1 - INFO - Epoch 126/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:08,693 - Trainer_Run_1 - INFO - Epoch 127/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:08,739 - Trainer_Run_1 - INFO - Epoch 128/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:08,784 - Trainer_Run_1 - INFO - Epoch 129/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:08,829 - Trainer_Run_1 - INFO - Epoch 130/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:08,876 - Trainer_Run_1 - INFO - Epoch 131/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:08,921 - Trainer_Run_1 - INFO - Epoch 132/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:08,966 - Trainer_Run_1 - INFO - Epoch 133/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,012 - Trainer_Run_1 - INFO - Epoch 134/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,059 - Trainer_Run_1 - INFO - Epoch 135/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,104 - Trainer_Run_1 - INFO - Epoch 136/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:09,149 - Trainer_Run_1 - INFO - Epoch 137/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,278 - Trainer_Run_1 - INFO - Epoch 138/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:09,324 - Trainer_Run_1 - INFO - Epoch 139/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,370 - Trainer_Run_1 - INFO - Epoch 140/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:09,415 - Trainer_Run_1 - INFO - Epoch 141/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,460 - Trainer_Run_1 - INFO - Epoch 142/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,505 - Trainer_Run_1 - INFO - Epoch 143/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,550 - Trainer_Run_1 - INFO - Epoch 144/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,595 - Trainer_Run_1 - INFO - Epoch 145/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,640 - Trainer_Run_1 - INFO - Epoch 146/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,687 - Trainer_Run_1 - INFO - Epoch 147/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,732 - Trainer_Run_1 - INFO - Epoch 148/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,777 - Trainer_Run_1 - INFO - Epoch 149/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,823 - Trainer_Run_1 - INFO - Epoch 150/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,868 - Trainer_Run_1 - INFO - Epoch 151/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:09,913 - Trainer_Run_1 - INFO - Epoch 152/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:09,959 - Trainer_Run_1 - INFO - Epoch 153/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,004 - Trainer_Run_1 - INFO - Epoch 154/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,050 - Trainer_Run_1 - INFO - Epoch 155/200 - Total Loss: 0.0008, Reconstruction Loss: 0.0008
2025-09-19 11:09:10,095 - Trainer_Run_1 - INFO - Epoch 156/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,140 - Trainer_Run_1 - INFO - Epoch 157/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,185 - Trainer_Run_1 - INFO - Epoch 158/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,230 - Trainer_Run_1 - INFO - Epoch 159/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,276 - Trainer_Run_1 - INFO - Epoch 160/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,321 - Trainer_Run_1 - INFO - Epoch 161/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,366 - Trainer_Run_1 - INFO - Epoch 162/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,414 - Trainer_Run_1 - INFO - Epoch 163/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,458 - Trainer_Run_1 - INFO - Epoch 164/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,503 - Trainer_Run_1 - INFO - Epoch 165/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,549 - Trainer_Run_1 - INFO - Epoch 166/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,594 - Trainer_Run_1 - INFO - Epoch 167/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,639 - Trainer_Run_1 - INFO - Epoch 168/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,684 - Trainer_Run_1 - INFO - Epoch 169/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,729 - Trainer_Run_1 - INFO - Epoch 170/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,773 - Trainer_Run_1 - INFO - Epoch 171/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,818 - Trainer_Run_1 - INFO - Epoch 172/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,863 - Trainer_Run_1 - INFO - Epoch 173/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,909 - Trainer_Run_1 - INFO - Epoch 174/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
2025-09-19 11:09:10,954 - Trainer_Run_1 - INFO - Epoch 175/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:10,999 - Trainer_Run_1 - INFO - Epoch 176/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:11,044 - Trainer_Run_1 - INFO - Epoch 177/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:11,175 - Trainer_Run_1 - INFO - Epoch 178/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:11,221 - Trainer_Run_1 - INFO - Epoch 179/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:11,267 - Trainer_Run_1 - INFO - Epoch 180/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:11,312 - Trainer_Run_1 - INFO - Epoch 181/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:11,357 - Trainer_Run_1 - INFO - Epoch 182/200 - Total Loss: 0.0007, Reconstruction Loss: 0.0007
2025-09-19 11:09:11,402 - Trainer_Run_1 - INFO - Epoch 183/200 - Total Loss: 0.0006, Reconstruction Loss: 0.0006
